,BBL,InspectionDate,Latitude,Longitude,Postcode,CurrentStatus,CurrentStatusDate
1568,2031580014,2020-06-22,40.856598,-73.900434,10457,NOTICE OF ISSUANCE SENT TO TENANT,09/10/2020
1555,-2147483648,2020-06-22,40.612407,-73.953887,11230,NOTICE OF ISSUANCE SENT TO TENANT,09/08/2020
1263,2031970001,2020-06-22,40.859342,-73.905501,10468,VIOLATION DISMISSED,09/24/2020
19989,-2147483648,2020-06-23,40.610038,-73.985378,11204,DEFECT LETTER ISSUED,02/25/2022
1272,-2147483648,2020-06-23,40.701616,-73.895966,11385,NOTICE OF ISSUANCE SENT TO TENANT,06/25/2020
4257,2031510026,2020-06-23,40.858809,-73.898348,10458,VIOLATION DISMISSED,10/02/2020
4258,2028400047,2020-06-23,40.837536,-73.916815,10452,VIOLATION CLOSED,08/17/2020
1515,-2147483648,2020-06-23,40.680941,-73.959115,11238,VIOLATION WILL BE REINSPECTED,01/15/2021
1569,-2147483648,2020-06-23,40.679253,-73.895009,11207,FIRST NO ACCESS TO RE- INSPECT VIOLATION,04/08/2021
1570,-2147483648,2020-06-23,40.679253,-73.895009,11207,FIRST NO ACCESS TO RE- INSPECT VIOLATION,04/08/2021
25401,-2147483648,2020-06-23,40.689187,-73.93786,11221,VIOLATION CLOSED,09/18/2020
1516,-2147483648,2020-06-23,40.708161,-73.952724,11211,NOT COMPLIED WITH,03/02/2023
19988,-2147483648,2020-06-23,40.745824,-73.885283,11373,DEFECT LETTER ISSUED,03/09/2022
11512,2029850013,2020-06-23,40.840635,-73.885658,10460,DEFECT LETTER ISSUED,10/13/2022
1602,-2147483648,2020-06-24,40.701363,-73.916256,11237,VIOLATION CLOSED,01/06/2021
26617,-2147483648,2020-06-24,40.662919,-73.954332,11225,VIOLATION CLOSED,03/01/2023
4260,-2147483648,2020-06-24,40.67968,-73.950264,11216,VIOLATION DISMISSED,10/07/2020
4353,1021220021,2020-06-24,40.836563,-73.941091,10032,NOV CERTIFIED LATE,10/20/2020
1284,-2147483648,2020-06-24,40.607411,-74.016549,11228,VIOLATION CLOSED,08/28/2020
1526,-2147483648,2020-06-24,40.683022,-73.961724,11238,VIOLATION CLOSED,11/18/2020
25643,1004200070,2020-06-24,40.719583,-73.99158,10002,DEFECT LETTER ISSUED,04/10/2023
1547,2057070020,2020-06-24,40.880061,-73.905143,10463,VIOLATION CLOSED,01/22/2021
1275,-2147483648,2020-06-24,40.64071,-73.979062,11218,VIOLATION CLOSED,09/29/2020
1286,-2147483648,2020-06-25,40.647744,-73.962742,11226,VIOLATION CLOSED,09/28/2020
1558,1021190012,2020-06-25,40.836135,-73.942078,10032,VIOLATION CLOSED,05/20/2021
4337,-2147483648,2020-06-25,40.604123,-73.960638,11229,NOTICE OF ISSUANCE SENT TO TENANT,09/02/2020
1297,2046720107,2020-06-26,40.87786,-73.859214,10469,NOTICE OF ISSUANCE SENT TO TENANT,07/01/2020
7021,1021550098,2020-06-26,40.849512,-73.930467,10033,DEFECT LETTER ISSUED,04/11/2023
4262,1018880063,2020-06-26,40.797322,-73.972092,10025,VIOLATION CLOSED,07/24/2020
27095,-2147483648,2020-06-26,40.667757,-73.930152,11213,NOTICE OF ISSUANCE SENT TO TENANT,01/30/2023
4263,2027960045,2020-06-26,40.84573,-73.907491,10457,VIOLATION DISMISSED,10/15/2020
1288,-2147483648,2020-06-26,40.579931,-74.002707,11224,NOTICE OF ISSUANCE SENT TO TENANT,06/29/2020
499,-2147483648,2020-06-27,40.703039,-73.806043,11435,NOV CERTIFIED LATE,06/14/2021
4342,1016327501,2020-06-28,40.790619,-73.946458,10029,NOTICE OF ISSUANCE SENT TO TENANT,09/08/2020
25334,2029500030,2020-06-28,40.844174,-73.89167,10457,VIOLATION CLOSED,10/06/2020
1294,2027960013,2020-06-28,40.846378,-73.908325,10457,NOTICE OF ISSUANCE SENT TO TENANT,06/29/2020
4264,2028670103,2020-06-28,40.848971,-73.913696,10453,VIOLATION CLOSED,08/20/2020
1300,-2147483648,2020-06-28,40.640895,-73.962447,11226,VIOLATION CLOSED,11/13/2020
26542,-2147483648,2020-06-29,40.681108,-73.910178,11233,VIOLATION CLOSED,07/21/2022
1603,-2147483648,2020-06-29,40.641273,-73.958296,11226,VIOLATION WILL BE REINSPECTED,01/12/2021
1580,2032780003,2020-06-29,40.865025,-73.888584,10458,VIOLATION CLOSED,02/04/2021
27760,-2147483648,2020-06-29,40.598768,-73.757326,11691,NOT COMPLIED WITH,03/20/2023
24774,-2147483648,2020-06-29,40.653812,-73.960648,11226,FIRST NO ACCESS TO RE- INSPECT VIOLATION,11/28/2022
25578,2033280171,2020-06-29,40.882408,-73.879058,10467,DEFECT LETTER ISSUED,12/22/2022
1588,2032190091,2020-06-30,40.865106,-73.906159,10468,VIOLATION CLOSED,03/17/2021
4265,2028100045,2020-06-30,40.849718,-73.90455,10457,VIOLATION DISMISSED,10/02/2020
7608,2043170100,2020-07-01,40.856062,-73.868638,10462,NOTICE OF ISSUANCE SENT TO TENANT,09/08/2020
27493,-2147483648,2020-07-01,40.675239,-73.957247,11238,NOTICE OF ISSUANCE SENT TO TENANT,12/12/2022
5292,1020160050,2020-07-01,40.822211,-73.936399,10039,NOTICE OF ISSUANCE SENT TO TENANT,09/08/2020
11466,-2147483648,2020-07-01,40.591332,-73.786172,11692,DEFECT LETTER ISSUED,05/20/2022
1609,-2147483648,2020-07-01,40.584559,-73.955609,11235,VIOLATION WILL BE REINSPECTED,12/31/2020
1303,-2147483648,2020-07-01,40.702373,-73.916107,11237,VIOLATION CLOSED,08/28/2020
1590,2033320001,2020-07-01,40.871033,-73.880153,10467,VIOLATION CLOSED,12/01/2020
1563,2043170100,2020-07-01,40.856062,-73.868638,10462,NOTICE OF ISSUANCE SENT TO TENANT,09/09/2020
25118,2032500087,2020-07-01,40.873058,-73.899773,10468,NOT COMPLIED WITH,11/29/2022
27251,-2147483648,2020-07-01,40.642235,-73.908212,11236,NOTICE OF ISSUANCE SENT TO TENANT,11/10/2022
1333,2025110025,2020-07-02,40.831287,-73.930298,10452,VIOLATION CLOSED,10/06/2020
4267,2043250038,2020-07-02,40.854557,-73.861039,10462,FIRST NO ACCESS TO RE- INSPECT VIOLATION,02/23/2021
8018,2026420070,2020-07-02,40.814402,-73.907657,10455,VIOLATION CLOSED,01/03/2023
1319,2027487501,2020-07-02,40.823883,-73.889531,10459,VIOLATION CLOSED,12/12/2020
9196,2031630021,2020-07-02,40.85721,-73.900093,10453,DEFECT LETTER ISSUED,10/16/2021
19995,2026460038,2020-07-02,40.818268,-73.906662,10455,VIOLATION CLOSED,11/24/2020
6960,1021800200,2020-07-02,40.853629,-73.935635,10033,VIOLATION CLOSED,03/02/2022
1573,1006290013,2020-07-02,40.74035,-74.003962,10014,NOTICE OF ISSUANCE SENT TO TENANT,09/11/2020
4346,2045970021,2020-07-03,40.872255,-73.866129,10467,VIOLATION CLOSED,01/08/2021
4269,2037770054,2020-07-04,40.830482,-73.874853,10472,VIOLATION DISMISSED,10/16/2020
9463,-2147483648,2020-07-04,40.642216,-73.954443,11226,FIRST NO ACCESS TO RE- INSPECT VIOLATION,02/01/2023
1601,2031130009,2020-07-04,40.850963,-73.882362,10460,FIRST NO ACCESS TO RE- INSPECT VIOLATION,10/23/2021
1638,-2147483648,2020-07-04,40.68806,-73.917622,11221,VIOLATION CLOSED,05/24/2021
26195,-2147483648,2020-07-04,40.642643,-73.95961,11226,VIOLATION CLOSED,01/30/2023
11358,1020770037,2020-07-04,40.826122,-73.947651,10031,NOTICE OF ISSUANCE SENT TO TENANT,05/10/2022
11481,-2147483648,2020-07-05,40.59042,-73.788731,11692,FIRST NO ACCESS TO RE- INSPECT VIOLATION,10/14/2022
6563,2024500048,2020-07-05,40.83402,-73.913665,10456,VIOLATION CLOSED,03/17/2021
1314,-2147483648,2020-07-05,40.665955,-73.961467,11225,VIOLATION DISMISSED,12/06/2020
1312,2037660055,2020-07-05,40.831548,-73.863421,10472,VIOLATION DISMISSED,08/17/2020
1313,2028300021,2020-07-05,40.837385,-73.913483,10456,VIOLATION CLOSED,11/10/2020
1339,2030740032,2020-07-05,40.854332,-73.886661,10458,NOTICE OF ISSUANCE SENT TO TENANT,07/20/2020
25100,1010670018,2020-07-05,40.76831,-73.986624,10019,FIRST NO ACCESS TO RE- INSPECT VIOLATION,10/25/2022
20000,2033480013,2020-07-05,40.877661,-73.874858,10467,VIOLATION DISMISSED,11/23/2020
1637,-2147483648,2020-07-06,40.686249,-73.926739,11221,VIOLATION CLOSED,12/10/2020
10346,2029550040,2020-07-06,40.842664,-73.888943,10460,VIOLATION CLOSED,05/20/2022
1320,-2147483648,2020-07-06,40.694383,-73.948998,11206,VIOLATION CLOSED,09/11/2020
20001,-2147483648,2020-07-06,40.674175,-73.789079,11434,VIOLATION CLOSED,05/06/2022
11311,2029550040,2020-07-06,40.842664,-73.888943,10460,VIOLATION CLOSED,05/20/2022
5293,2049820048,2020-07-07,40.893047,-73.842978,10466,NOTICE OF ISSUANCE SENT TO TENANT,09/11/2020
4352,2025220051,2020-07-07,40.842158,-73.924348,10452,DEFECT LETTER ISSUED,11/19/2021
8643,-2147483648,2020-07-07,40.662579,-73.947325,11225,VIOLATION CLOSED,10/28/2020
6196,2028570028,2020-07-07,40.842603,-73.917987,10452,VIOLATION WILL BE REINSPECTED,05/18/2021
4273,2033500023,2020-07-07,40.875128,-73.875174,10467,DEFECT LETTER ISSUED,04/26/2022
9424,1020620041,2020-07-07,40.826296,-73.944185,10031,VIOLATION CLOSED,11/02/2021
11054,2032630172,2020-07-08,40.883595,-73.896628,10463,VIOLATION CLOSED,06/02/2022
1595,-2147483648,2020-07-08,40.634742,-73.963229,11226,VIOLATION CLOSED,11/30/2020
1327,1016780001,2020-07-08,40.791244,-73.939957,10029,DEFECT LETTER ISSUED,08/11/2020
1326,-2147483648,2020-07-08,40.580678,-73.956116,11235,DEFECT LETTER ISSUED,08/16/2020
1325,2028300005,2020-07-08,40.836483,-73.914326,10456,VIOLATION CLOSED,10/06/2020
6299,2043250038,2020-07-08,40.854557,-73.861039,10462,FIRST NO ACCESS TO RE- INSPECT VIOLATION,02/23/2021
4360,-2147483648,2020-07-08,40.575976,-74.001976,11224,VIOLATION CLOSED,12/19/2020
4348,-2147483648,2020-07-08,40.64071,-73.979062,11218,VIOLATION CLOSED,04/13/2021
1639,-2147483648,2020-07-09,40.665375,-73.91743,11212,VIOLATION CLOSED,02/02/2021
1597,2037160052,2020-07-10,40.825068,-73.875499,10472,VIOLATION CLOSED,02/04/2021
4276,2031100063,2020-07-10,40.848909,-73.884165,10460,VIOLATION CLOSED,08/25/2020
20009,-2147483648,2020-07-10,40.72843,-73.738897,11428,NOTICE OF ISSUANCE SENT TO TENANT,07/14/2020
5391,2025110013,2020-07-10,40.830601,-73.930682,10452,VIOLATION DISMISSED,06/01/2021
283,2040750029,2020-07-10,40.843251,-73.843855,10461,INVALID CERTIFICATION,08/11/2020
20011,2032710191,2020-07-11,40.885292,-73.900535,10463,NOTICE OF ISSUANCE SENT TO TENANT,07/16/2020
1614,-2147483648,2020-07-11,40.613126,-73.954002,11230,VIOLATION CLOSED,01/29/2021
1615,-2147483648,2020-07-11,40.613126,-73.954002,11230,VIOLATION CLOSED,01/29/2021
1335,-2147483648,2020-07-11,40.742897,-73.873982,11373,INVALID CERTIFICATION,08/11/2020
1334,-2147483648,2020-07-11,40.742897,-73.873982,11373,INVALID CERTIFICATION,08/11/2020
1594,1015100043,2020-07-11,40.776575,-73.956694,10028,VIOLATION CLOSED,02/06/2021
1346,-2147483648,2020-07-11,40.622385,-73.964554,11230,VIOLATION DISMISSED,08/25/2020
5381,-2147483648,2020-07-12,40.665827,-73.957462,11225,NOTICE OF ISSUANCE SENT TO TENANT,09/29/2020
1631,-2147483648,2020-07-12,40.665827,-73.957462,11225,VIOLATION CLOSED,12/10/2020
1337,-2147483648,2020-07-12,40.711319,-73.956777,11211,DEFECT LETTER ISSUED,08/26/2020
4364,1017750006,2020-07-13,40.805507,-73.937997,10035,VIOLATION CLOSED,12/30/2020
26803,2032870043,2020-07-13,40.865897,-73.891052,10458,DEFECT LETTER ISSUED,12/06/2022
5296,2051410120,2020-07-13,40.871669,-73.833317,10475,NOTICE OF ISSUANCE SENT TO TENANT,09/21/2020
1213,1019870033,2020-07-13,40.817942,-73.95295,10031,FIRST NO ACCESS TO RE- INSPECT VIOLATION,05/25/2021
1342,-2147483648,2020-07-13,40.673239,-73.90778,11212,VIOLATION CLOSED,10/14/2020
1341,-2147483648,2020-07-13,40.687118,-73.949336,11216,VIOLATION CLOSED,10/05/2020
5297,2047110075,2020-07-13,40.877994,-73.852315,10469,NOTICE OF ISSUANCE SENT TO TENANT,09/21/2020
10171,-2147483648,2020-07-14,40.679718,-73.937018,11213,FIRST NO ACCESS TO RE- INSPECT VIOLATION,03/24/2022
4280,-2147483648,2020-07-14,40.655591,-73.911863,11212,VIOLATION CLOSED,08/25/2020
552,2033630001,2020-07-14,40.896533,-73.876638,10470,NOTICE OF ISSUANCE SENT TO TENANT,01/19/2021
1741,-2147483648,2020-07-14,40.6734,-73.965734,11238,NOTICE OF ISSUANCE SENT TO TENANT,02/02/2021
1347,-2147483648,2020-07-14,40.6202,-74.007521,11228,NOV CERTIFIED LATE,08/19/2020
7122,2028720326,2020-07-15,40.843761,-73.917498,10452,VIOLATION CLOSED,05/03/2021
4357,2033260113,2020-07-15,40.87983,-73.883453,10467,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/18/2021
25539,-2147483648,2020-07-15,40.666413,-73.961553,11225,DEFECT LETTER ISSUED,04/11/2023
1632,-2147483648,2020-07-15,40.675485,-73.908192,11233,VIOLATION CLOSED,02/09/2021
8297,2033260113,2020-07-15,40.87983,-73.883453,10467,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/18/2021
7322,2039437501,2020-07-15,40.838229,-73.859121,10462,VIOLATION DISMISSED,08/25/2020
5388,-2147483648,2020-07-15,40.676682,-73.95518,11216,FIRST NO ACCESS TO RE- INSPECT VIOLATION,06/17/2022
1348,-2147483648,2020-07-15,40.673322,-73.915672,11233,VIOLATION DISMISSED,08/30/2020
1831,-2147483648,2020-07-16,40.62261,-73.962659,11230,VIOLATION CLOSED,08/20/2021
1644,-2147483648,2020-07-16,40.599239,-73.979031,11223,NOTICE OF ISSUANCE SENT TO TENANT,10/01/2020
5766,2028720320,2020-07-16,40.843413,-73.917708,10452,VIOLATION CLOSED,04/22/2021
6337,-2147483648,2020-07-16,40.679615,-73.870481,11208,FIRST NO ACCESS TO RE- INSPECT VIOLATION,06/22/2022
5813,2028410041,2020-07-16,40.838477,-73.916792,10452,VIOLATION DISMISSED,12/07/2020
1353,2051410120,2020-07-17,40.87079,-73.826883,10475,NOTICE OF ISSUANCE SENT TO TENANT,07/20/2020
1354,-2147483648,2020-07-17,40.733114,-73.953948,11222,FIRST NO ACCESS TO RE- INSPECT VIOLATION,06/27/2022
4415,2031100063,2020-07-17,40.848909,-73.884165,10460,VIOLATION DISMISSED,01/29/2021
5864,2031100063,2020-07-17,40.848909,-73.884165,10460,VIOLATION DISMISSED,01/29/2021
7867,2024480010,2020-07-17,40.830273,-73.916911,10456,VIOLATION CLOSED,06/01/2022
20012,2039350053,2020-07-17,40.835794,-73.852112,10462,VIOLATION CLOSED,11/24/2020
1359,-2147483648,2020-07-18,40.68757,-73.919216,11221,NOV CERTIFIED LATE,08/26/2020
4282,-2147483648,2020-07-18,40.664582,-73.892026,11207,VIOLATION CLOSED,10/28/2020
329,-2147483648,2020-07-18,40.667036,-73.79201,11436,NOTICE OF ISSUANCE SENT TO TENANT,04/14/2021
1356,-2147483648,2020-07-19,40.60517,-73.990471,11214,NOTICE OF ISSUANCE SENT TO TENANT,07/21/2020
1619,-2147483648,2020-07-19,40.67066,-73.932506,11213,VIOLATION CLOSED,12/17/2020
1357,-2147483648,2020-07-19,40.631548,-73.967489,11230,VIOLATION CLOSED,08/09/2021
5302,2048210045,2020-07-19,40.890589,-73.863314,10466,VIOLATION CLOSED,03/08/2021
1358,-2147483648,2020-07-19,40.64071,-73.979062,11218,VIOLATION CLOSED,09/29/2020
6622,-2147483648,2020-07-19,40.760101,-73.912558,11103,VIOLATION CLOSED,04/29/2022
5722,2031730005,2020-07-20,40.86048,-73.900518,10468,VIOLATION DISMISSED,01/04/2021
24755,2030550058,2020-07-20,40.85699,-73.8903,10458,FIRST NO ACCESS TO RE- INSPECT VIOLATION,03/11/2023
10358,1020480025,2020-07-20,40.820089,-73.946619,10030,DEFECT LETTER ISSUED,08/12/2022
24756,2030550058,2020-07-20,40.85699,-73.8903,10458,FIRST NO ACCESS TO RE- INSPECT VIOLATION,03/11/2023
4283,-2147483648,2020-07-20,40.652363,-73.954894,11226,VIOLATION CLOSED,08/12/2020
1686,-2147483648,2020-07-21,40.689566,-73.954148,11205,VIOLATION CLOSED,12/02/2020
5430,-2147483648,2020-07-21,40.677899,-73.867774,11208,DEFECT LETTER ISSUED,03/06/2021
3929,-2147483648,2020-07-21,40.765183,-73.819104,11354,DEFECT LETTER ISSUED,08/19/2022
1675,1020390001,2020-07-21,40.82811,-73.938052,10039,VIOLATION CLOSED,12/12/2020
20014,-2147483648,2020-07-22,40.666505,-73.887784,11207,NOTICE OF ISSUANCE SENT TO TENANT,07/30/2020
20015,-2147483648,2020-07-22,40.666505,-73.887784,11207,NOTICE OF ISSUANCE SENT TO TENANT,07/30/2020
1378,-2147483648,2020-07-22,40.581629,-73.9538,11235,NOT COMPLIED WITH,03/30/2021
1671,1020120017,2020-07-22,40.819747,-73.938587,10030,DEFECT LETTER ISSUED,08/06/2021
26685,-2147483648,2020-07-22,40.642574,-73.95854,11226,VIOLATION CLOSED,11/18/2022
1377,-2147483648,2020-07-22,40.581629,-73.9538,11235,DEFECT LETTER ISSUED,03/30/2021
1379,-2147483648,2020-07-22,40.653816,-73.955664,11226,VIOLATION CLOSED,08/24/2020
4285,-2147483648,2020-07-22,40.642004,-73.960691,11226,VIOLATION DISMISSED,10/26/2020
4288,-2147483648,2020-07-22,40.655591,-73.911863,11212,VIOLATION CLOSED,01/03/2022
26279,2033320030,2020-07-22,40.872028,-73.878839,10467,VIOLATION CLOSED,01/15/2021
7620,-2147483648,2020-07-22,40.642004,-73.960691,11226,VIOLATION WILL BE REINSPECTED,06/29/2022
26932,-2147483648,2020-07-23,40.680852,-73.945064,11216,VIOLATION CLOSED,11/01/2022
26931,-2147483648,2020-07-23,40.680852,-73.945064,11216,VIOLATION CLOSED,11/01/2022
27119,2028820229,2020-07-23,40.851719,-73.92278,10453,FIRST NO ACCESS TO RE- INSPECT VIOLATION,11/04/2022
1380,2033040141,2020-07-23,40.869122,-73.891061,10458,VIOLATION DISMISSED,09/03/2020
1382,-2147483648,2020-07-24,40.707015,-73.955445,11211,NOTICE OF ISSUANCE SENT TO TENANT,07/28/2020
4296,2029120001,2020-07-24,40.837956,-73.90315,10457,VIOLATION CLOSED,10/28/2020
5196,2031210038,2020-07-24,40.842925,-73.883717,10460,VIOLATION CLOSED,02/13/2021
1655,2032120078,2020-07-24,40.862225,-73.903744,10468,VIOLATION CLOSED,02/19/2021
20016,1018310043,2020-07-24,40.803709,-73.953704,10026,VIOLATION CLOSED,11/05/2020
1636,2031730027,2020-07-24,40.861747,-73.899869,10468,VIOLATION CLOSED,03/25/2021
4292,-2147483648,2020-07-24,40.655591,-73.911863,11212,VIOLATION CLOSED,01/03/2022
9257,-2147483648,2020-07-24,40.655591,-73.911863,11212,VIOLATION CLOSED,01/03/2022
4372,-2147483648,2020-07-25,40.627013,-73.956626,11230,VIOLATION DISMISSED,01/07/2021
26332,-2147483648,2020-07-26,40.630204,-73.946511,11210,FIRST NO ACCESS TO RE- INSPECT VIOLATION,03/09/2023
4414,-2147483648,2020-07-26,40.603561,-73.992117,11214,NOTICE OF ISSUANCE SENT TO TENANT,10/29/2020
25502,1004400030,2020-07-26,40.730215,-73.982046,10009,VIOLATION WILL BE REINSPECTED,10/28/2022
16737,2030690063,2020-07-26,40.848749,-73.891962,10457,VIOLATION CLOSED,11/23/2022
1684,-2147483648,2020-07-26,40.63592,-74.02659,11220,NOTICE OF ISSUANCE SENT TO TENANT,10/13/2020
9995,2030530025,2020-07-27,40.85571,-73.891846,10458,VIOLATION CLOSED,05/27/2022
6373,-2147483648,2020-07-27,40.704996,-73.926744,11237,DEFECT LETTER ISSUED,12/15/2021
1388,-2147483648,2020-07-27,40.704642,-73.925926,11237,VIOLATION CLOSED,12/04/2020
27909,2025100040,2020-07-27,40.836865,-73.923661,10452,FIRST NO ACCESS TO RE- INSPECT VIOLATION,03/02/2023
5947,2031440023,2020-07-27,40.853589,-73.898504,10457,VIOLATION WILL BE REINSPECTED,06/04/2021
6054,2031440023,2020-07-27,40.853589,-73.898504,10457,VIOLATION DISMISSED,01/11/2021
11004,2030530025,2020-07-28,40.85571,-73.891846,10458,VIOLATION CLOSED,05/27/2022
27745,2031870047,2020-07-28,40.859158,-73.90232,10468,NOTICE OF ISSUANCE SENT TO TENANT,08/02/2022
1392,1020300027,2020-07-28,40.821167,-73.940017,10030,VIOLATION CLOSED,10/23/2020
1709,-2147483648,2020-07-28,40.669297,-73.940413,11213,VIOLATION CLOSED,05/25/2021
4298,2026100065,2020-07-29,40.830857,-73.905191,10456,VIOLATION CLOSED,10/28/2020
1396,-2147483648,2020-07-29,40.671633,-73.958158,11238,NOT COMPLIED WITH,08/09/2021
4300,-2147483648,2020-07-29,40.684983,-73.928684,11233,VIOLATION CLOSED,08/30/2020
4297,2025820030,2020-07-29,40.812038,-73.906544,10455,VIOLATION CLOSED,09/18/2020
1393,-2147483648,2020-07-29,40.64822,-73.944457,11203,NOTICE OF ISSUANCE SENT TO TENANT,07/30/2020
22119,1022170039,2020-07-29,40.862034,-73.923563,10034,VIOLATION DISMISSED,01/11/2021
5406,1021360007,2020-07-29,40.835072,-73.94536,10032,VIOLATION CLOSED,02/10/2022
6651,1020100038,2020-07-29,40.818723,-73.938147,10030,DEFECT LETTER ISSUED,08/20/2022
27268,-2147483648,2020-07-29,40.703127,-73.922725,11237,DEFECT LETTER ISSUED,04/11/2023
5523,2029520046,2020-07-29,40.84103,-73.890388,10460,NOTICE OF ISSUANCE SENT TO TENANT,10/09/2020
24870,-2147483648,2020-07-29,40.573588,-73.992855,11224,VIOLATION CLOSED,07/31/2021
1664,1021620074,2020-07-29,40.848792,-73.934613,10033,FIRST NO ACCESS TO RE- INSPECT VIOLATION,03/02/2023
22120,1022170039,2020-07-29,40.862034,-73.923563,10034,VIOLATION DISMISSED,01/11/2021
1214,1021570096,2020-07-30,40.852048,-73.930681,10033,DEFECT LETTER ISSUED,05/28/2021
1657,-2147483648,2020-07-30,40.671149,-73.915876,11233,DEFECT LETTER ISSUED,10/14/2021
20023,2032000011,2020-07-30,40.863788,-73.901468,10468,FIRST NO ACCESS TO RE- INSPECT VIOLATION,08/02/2022
1398,2031560155,2020-07-30,40.85339,-73.900691,10457,VIOLATION CLOSED,10/22/2020
5642,-2147483648,2020-07-30,40.686233,-73.930994,11221,VIOLATION CLOSED,04/15/2021
24899,1020880074,2020-07-31,40.82492,-73.954123,10031,FIRST NO ACCESS TO RE- INSPECT VIOLATION,09/01/2022
5836,2033540026,2020-07-31,40.874548,-73.87401,10467,VIOLATION DISMISSED,03/01/2021
6660,-2147483648,2020-07-31,40.576998,-73.968383,11235,VIOLATION DISMISSED,09/30/2022
1401,2033540026,2020-07-31,40.874548,-73.87401,10467,NOTICE OF ISSUANCE SENT TO TENANT,08/04/2020
5490,1004520037,2020-07-31,40.728862,-73.984377,10003,VIOLATION CLOSED,08/11/2021
27230,-2147483648,2020-07-31,40.642216,-73.954443,11226,VIOLATION CLOSED,03/23/2021
1402,2043470001,2020-08-01,40.859876,-73.86559,10467,INVALID CERTIFICATION,09/10/2020
1403,-2147483648,2020-08-01,40.597451,-73.800358,11692,NOTICE OF ISSUANCE SENT TO TENANT,08/03/2020
1677,2026750053,2020-08-01,40.816816,-73.902816,10455,VIOLATION CLOSED,01/06/2021
5351,-2147483648,2020-08-01,40.681138,-73.910077,11233,VIOLATION DISMISSED,01/13/2021
1406,2029480047,2020-08-02,40.841204,-73.892412,10457,VIOLATION CLOSED,01/13/2021
4304,-2147483648,2020-08-02,40.663061,-73.888597,11207,VIOLATION CLOSED,11/02/2020
1415,-2147483648,2020-08-02,40.686624,-73.975225,11217,VIOLATION DISMISSED,09/15/2020
26150,-2147483648,2020-08-03,40.668874,-73.949317,11225,DEFECT LETTER ISSUED,09/15/2022
5975,-2147483648,2020-08-03,40.653202,-73.960533,11226,VIOLATION CLOSED,02/16/2021
6475,1021770116,2020-08-03,40.851035,-73.939307,10033,VIOLATION CLOSED,12/02/2021
1418,-2147483648,2020-08-03,40.684851,-73.955889,11216,VIOLATION CLOSED,05/07/2021
26646,2026960001,2020-08-03,40.81843,-73.899732,10459,NOT COMPLIED WITH,04/03/2023
1409,-2147483648,2020-08-03,40.608226,-73.967468,11223,VIOLATION DISMISSED,11/16/2020
1416,2026900022,2020-08-04,40.821288,-73.900942,10459,VIOLATION DISMISSED,09/15/2020
